,buy/sell,time,price,stop loss,ETH_balance,USDT_balance
308,buy,2018-05-29 11:14:59.999,520.92,False,0.13443607484362985,0
309,sell,2018-05-29 13:14:59.999,521.56,False,0.0,70.11647919544357
310,buy,2018-05-29 20:29:59.999,556.81,False,0.1259253231720759,0
311,sell,2018-05-30 01:59:59.999,559.27,False,0.0,70.42625549044688
312,buy,2018-05-30 09:14:59.999,572.18,False,0.12308409152792282,0
313,sell,2018-05-30 09:44:59.999,558.82,True,0.0,68.78185202763383
314,buy,2018-05-30 15:29:59.999,571.0,True,0.12045858498709953,0
315,sell,2018-05-30 16:29:59.999,564.5,True,0.0,67.99887122521768
316,buy,2018-05-31 13:59:59.999,571.34,True,0.11901647219732152,0
317,sell,2018-05-31 19:59:59.999,574.97,False,0.0,68.43090101929396
318,buy,2018-06-01 04:59:59.999,578.6,False,0.11826979090787064,0
319,sell,2018-06-01 05:44:59.999,571.72,True,0.0,67.61720485784781
320,buy,2018-06-01 17:59:59.999,575.81,True,0.11742971615263337,0
321,sell,2018-06-01 20:14:59.999,569.37,True,0.0,66.86095748582485
322,buy,2018-06-01 23:29:59.999,569.77,True,0.11734727606898372,0
323,sell,2018-06-02 06:44:59.999,579.09,False,0.0,67.95463409878779
324,buy,2018-06-03 16:14:59.999,622.61,False,0.10914478421289056,0
325,sell,2018-06-03 20:14:59.999,615.0,True,0.0,67.12404229092769
326,buy,2018-06-04 04:59:59.999,620.5,True,0.10817734454621707,0
327,sell,2018-06-04 09:14:59.999,611.0,True,0.0,66.09635751773862
328,buy,2018-06-05 04:59:59.999,595.5,True,0.11099304369057704,0
329,sell,2018-06-05 05:14:59.999,588.13,True,0.0,65.27833878573908
330,buy,2018-06-05 09:14:59.999,587.0,True,0.11120671002681275,0
331,sell,2018-06-05 12:59:59.999,588.05,False,0.0,65.39510583126723
332,buy,2018-06-06 15:29:59.999,604.62,False,0.1081590186088241,0
333,sell,2018-06-06 19:44:59.999,597.69,True,0.0,64.64556383230808
